ts,Boiler B1 Power,Boiler B2 Power,Boiler B3 Power,Gasifier Steam Power,Cogen Steam Power,Cogen HW Power,AFS HW Power,Cogen Economizer Stage 1,Cogen Economizer Stage 2,Gasifier Economizer Stage 1,Gasifier Economizer Stage 2
2021-06-03T00:00:00-07:00 Los_Angeles,2.5840648651240317,0.23078356762666738,0,0.6260999523431166,0.39243352517018393,-0.7358051439126332,"","","","",""
2021-06-04T00:00:00-07:00 Los_Angeles,5.563113520526223,0,0,0.38531787004250395,0.48824362703898416,-0.7651599490394198,"","","","",""
2021-06-05T00:00:00-07:00 Los_Angeles,5.3988021641473,0,0,0.030754991366848113,0.47739783011597503,-0.7853586673736571,"","","","",""
2021-06-06T00:00:00-07:00 Los_Angeles,9.230333515413928,0.012500000496705372,0.23874768610543534,0.004702053491200786,0.6143136653382248,-0.8082121803114809,"","","","",""
2021-06-07T00:00:00-07:00 Los_Angeles,8.60785778889225,1.0925891288211225,0.20000000298023224,0.0026322206200954192,0.6593168901773792,-0.817637079084913,"","","","",""
2021-06-08T00:00:00-07:00 Los_Angeles,7.7109792750687465,3.690182951216209,0.20000000298023224,0.8201384032902526,0.5698368459395075,-0.8040828555822369,"","","","",""
2021-06-09T00:00:00-07:00 Los_Angeles,7.112400572832534,1.2253970317928877,0.20000000298023224,1.107706552846094,0.500824475213225,-0.7916918372114495,"","","","",""
2021-06-10T00:00:00-07:00 Los_Angeles,6.59719223636168,2.0256389224501676,0.20000000298023224,0.7204387577313847,0.4713557147172431,-0.7890625875284552,"","","","",""
2021-06-11T00:00:00-07:00 Los_Angeles,7.594430701318716,1.2387442514355536,0.10416666821887097,0.9549737213693638,0.519707529931168,-0.7858691383153202,"","","","",""
2021-06-12T00:00:00-07:00 Los_Angeles,5.040097291624104,2.2205151020983855,0,0.06126962895756689,0.12878387692153212,-0.6662337686866522,"","","","",""
2021-06-13T00:00:00-07:00 Los_Angeles,5.209391286356579,0,0,4.7423632349818945E-4,0.0031896918080747128,-0.6045385003089905,"","","","",""
2021-06-14T00:00:00-07:00 Los_Angeles,4.752357712319054,0,0,0.13121628910375108,0.14694947147654597,-0.7292851298026465,"","","","",""
2021-06-15T00:00:00-07:00 Los_Angeles,5.50421537365902,0,0,0.7736100473920748,0.391023081460616,-0.9399428913990653,"","","","",""
2021-06-16T00:00:00-07:00 Los_Angeles,4.883891294990427,0,0,0.5010848495106331,0.33563364569064374,-0.9390036140878995,"","","","",""
2021-06-17T00:00:00-07:00 Los_Angeles,4.373584571025439,0,0,0.46593672043173046,0.32280258872093526,-0.9338131844997402,"","","","",""
2021-06-18T00:00:00-07:00 Los_Angeles,4.218695663646968,0,0,0.3885656455259749,0.3504926513504996,-0.9207913167774678,"","","","",""
2021-06-19T00:00:00-07:00 Los_Angeles,4.329799831766221,0.07631828628756382,0,0.2973683986766006,0.271174004771283,-0.9256142646860742,"","","","",""
2021-06-20T00:00:00-07:00 Los_Angeles,3.465441020056605,0.40912499488020937,0,0.12688780997317803,0.23595430017333627,-0.9074180044606328,"","","","",""
2021-06-21T00:00:00-07:00 Los_Angeles,2.743030129934626,0,0,0.10393414495945733,0.3431954216083764,-0.8894872373590869,"","","","",""
2021-06-22T00:00:00-07:00 Los_Angeles,2.5871354399497304,0,0,0.008370762162395691,0.09688853792837307,-0.539439576677978,"","","","",""
2021-06-23T00:00:00-07:00 Los_Angeles,2.897110001439298,0,0,0.01566874775181565,0.23356414704917206,-0.6333959569285313,"","","","",""
2021-06-24T00:00:00-07:00 Los_Angeles,2.280125055074071,0,0,0.026171564617349458,0.2585684907380591,-0.9061832626660664,"","","","",""
2021-06-25T00:00:00-07:00 Los_Angeles,1.7120937828667875,0,1.0018935426837698,0.016192387361225646,0.21148952657089554,-0.8764797480156022,"","","","",""
2021-06-26T00:00:00-07:00 Los_Angeles,1.0742604387084163,0,0.7198032449898137,0.011876655133439473,0.06945794039389173,-0.8243441699693597,"","","","",""
2021-06-27T00:00:00-07:00 Los_Angeles,0.16148379805842758,0,2.0716180960305413,0.01654466045984952,0.05614460082774279,-0.7761475713923575,"","","","",""
2021-06-28T00:00:00-07:00 Los_Angeles,0.37719097657353384,0,1.308008122745625,0.032906271665042716,0.09599688409985024,-0.6657356650878989,"","","","",""
2021-06-29T00:00:00-07:00 Los_Angeles,0.4595555628725777,0,1.8177430932796392,0.053433921322053865,0.11296745743465074,-0.6585408874511441,"","","","",""
2021-06-30T00:00:00-07:00 Los_Angeles,0,0,1.8079930930543275,0.10631871449175023,0.22690634856256003,-0.7955292432258527,"","","","",""
2021-07-01T00:00:00-07:00 Los_Angeles,0,0,1.9483518768012253,0.027453265083731436,0.14317380600295207,-0.8719583628243869,"","","","",""
2021-07-02T00:00:00-07:00 Los_Angeles,0.11997685480104,0,2.4144479466353848,0.166061087512529,0.21647226630790883,-0.8983770774387648,"","","","",""
2021-07-03T00:00:00-07:00 Los_Angeles,0,0,2.2172824572150907,0.033118801814762254,0.09576780574257192,-0.9055935026456915,"","","","",""
2021-07-04T00:00:00-07:00 Los_Angeles,0.1021550942764238,0,2.0396065141064867,0.03681464203237864,0.08491014844743888,-0.9008199237287048,"","","","",""
2021-07-05T00:00:00-07:00 Los_Angeles,0.19239583948299432,0,2.129119259631606,0.34875723275086695,0.23378928818889516,-0.8969173313428962,"","","","",""
2021-07-06T00:00:00-07:00 Los_Angeles,0.17394213511539552,0,2.0292523345847924,0.12421806907404105,0.15974936348781704,-0.8955691465397401,"","","","",""
2021-07-07T00:00:00-07:00 Los_Angeles,0.19079629913938265,0,2.2230822359963693,0.27570211882808504,0.20094037995187025,-0.8893866697291809,"","","","",""
2021-07-08T00:00:00-07:00 Los_Angeles,0.009795138722078668,0,3.024841476831999,0.027888189438270695,0.1794625323233666,-0.895202100276947,"","","","",""
2021-07-09T00:00:00-07:00 Los_Angeles,0.0638888888888889,0.18126741056089046,2.5680417632283987,0.20559214065349443,0.2682906399251725,-0.8790652087579174,"","","","",""
2021-07-10T00:00:00-07:00 Los_Angeles,0,0,2.3493021246404555,0.03428601096416334,0.10776534707004669,-0.875105632375926,"","","","",""
2021-07-11T00:00:00-07:00 Los_Angeles,0,0,2.7760683279332725,0.033809097967076485,0.13703736438870284,-0.8876977593948443,"","","","",""
2021-07-12T00:00:00-07:00 Los_Angeles,0,0,2.5421238927432785,0.18493885595721138,0.27849613279881436,-0.8775287758821135,"","","","",""
2021-07-13T00:00:00-07:00 Los_Angeles,0.13333333333333333,1.2307314985530036,1.6107349819262273,0.10609030623739914,0.2201561994320515,-0.8752759260435902,"","","","",""
2021-07-14T00:00:00-07:00 Los_Angeles,0,2.7085116240865106,0.42953473666820813,0.1583728669652749,0.23367255993590583,-0.8839301145325104,"","","","",""
2021-07-15T00:00:00-07:00 Los_Angeles,0,3.10439357727352,3.104099592440245,0.07795749502025229,0.2640770234067098,-0.8933113445100136,"","","","",""
2021-07-16T00:00:00-07:00 Los_Angeles,0.004166666728754838,3.6760405707138557,0,0.024557499098745106,0.23873279564984864,-0.9037126035739979,"","","","",""
2021-07-17T00:00:00-07:00 Los_Angeles,0.02916666710128387,2.8637951913324207,0,0.02106403473937319,0.12006212466078937,-0.8916164655238392,"","","","",""
2021-07-18T00:00:00-07:00 Los_Angeles,0,2.7955197302086483,0,0.02068097766240276,0.14188262893230316,-0.8867922083785136,"","","","",""
2021-07-19T00:00:00-07:00 Los_Angeles,0,2.753410937993064,0,0.019896644826654767,0.23948271486522293,-0.8746316660719891,"","","","",""
2021-07-20T00:00:00-07:00 Los_Angeles,0,2.7955567630380385,0.14701156925272058,0.03211337277064122,0.25642409516793235,-0.8729850854724646,"","","","",""
2021-07-21T00:00:00-07:00 Los_Angeles,0,3.3520949579223447,0,0.033223172088659735,0.2590819396690144,-0.8911769608559982,"","","","",""
2021-07-22T00:00:00-07:00 Los_Angeles,0,3.394292885091985,0.12177199185187755,0.8153557519813532,0.30998132941947987,-0.8968923110514883,"","","","",""
2021-07-23T00:00:00-07:00 Los_Angeles,0,2.710335686184742,0,0.6648592857919908,0.5431503310606435,-0.8844376653432846,"","","","",""
2021-07-24T00:00:00-07:00 Los_Angeles,0,2.0859120560630604,0.08384259405062983,0,0.534809967050398,-0.8730497453361751,"","","","",""
2021-07-25T00:00:00-07:00 Los_Angeles,0,2.4313125219582394,0.10000000149011612,0.03781461111425112,0.5310222252975734,-0.8663077857345343,"","","","",""
2021-07-26T00:00:00-07:00 Los_Angeles,0,2.5685752587613684,0.10000000149011612,6.376128294505179E-5,0.529115583072244,-0.8755993188255362,"","","","",""
2021-07-27T00:00:00-07:00 Los_Angeles,0,2.3964560559943875,0.10000000149011612,0.7730115587436767,0.5382183566096205,-0.8680739812552928,"","","","",""
2021-07-28T00:00:00-07:00 Los_Angeles,0,2.073856527415553,0.27506597845228736,1.7705526735287813,0.5401630879483287,-0.8640839364379646,"","","","",""
2021-07-29T00:00:00-07:00 Los_Angeles,0,2.13074194294159,6.728247824988705,1.7359914087207504,0.5267364815160356,-0.8542313817647041,"","","","",""
2021-07-30T00:00:00-07:00 Los_Angeles,0,1.9772037267574556,9.131399417479562,1.7862302908240992,0.5261703937197175,-0.8422666458889013,"","","","",""
2021-07-31T00:00:00-07:00 Los_Angeles,0,1.4641597405046707,2.6550139403077595,1.997849811342744,0.5141892557032408,-0.8277911860495809,"","","","",""
2021-08-01T00:00:00-07:00 Los_Angeles,0,1.6029259580656607,6.646891328103287,2.0260626745965067,0.5194153905490896,-0.8430860110869011,"","","","",""
2021-08-02T00:00:00-07:00 Los_Angeles,0,1.9363113782554855,1.1780243132401396,1.9503498554221326,0.5338543429643053,-0.8588368930350302,"","","","",""
2021-08-03T00:00:00-07:00 Los_Angeles,0,1.9871146254820955,0,0.09339304090440877,0.5483814291807789,-0.8572856086823676,"","","","",""
2021-08-04T00:00:00-07:00 Los_Angeles,0,2.497914397792408,0,0,0.5957477511910515,-0.8621060761816248,"","","","",""
2021-08-05T00:00:00-07:00 Los_Angeles,0,1.991214150151721,0,0,0.5380451296228501,-0.8475707564502956,"","","","",""
2021-08-06T00:00:00-07:00 Los_Angeles,0,2.082528987768347,0,0,0.5303426356310094,-0.8653053498516481,"","","","",""
2021-08-07T00:00:00-07:00 Los_Angeles,0,4.085199142044618,0,0.7877273382280987,0.5374866135087278,-0.8889820842693248,"","","","",""
2021-08-08T00:00:00-07:00 Los_Angeles,0,2.907348426427278,0,1.7259069424546845,0.5526162330688977,-0.9118323196146502,"","","","",""
2021-08-09T00:00:00-07:00 Los_Angeles,0,2.7645671886081518,0,1.5113807978753557,0.5549209874992569,-0.8941198786099754,"","","","",""
2021-08-10T00:00:00-07:00 Los_Angeles,0,2.478193319053562,0,0.514241521017005,0.553666403526785,-0.8854523804038762,"","","","",""
2021-08-11T00:00:00-07:00 Los_Angeles,0,2.2750185675449948,0.218138889927693,0.04255912839262574,0.5471171562290853,-0.8681731495150817,"","","","",""
2021-08-12T00:00:00-07:00 Los_Angeles,0,1.9846632254579004,0,1.2533475023261444,0.5428674167649892,-0.8497201917113527,"","","","",""
2021-08-13T00:00:00-07:00 Los_Angeles,0,0.939221077156426,0.9218599790648593,1.799565370815926,0.5307677640351984,-0.7964012905624182,"","","","",""
2021-08-14T00:00:00-07:00 Los_Angeles,0,1.5981713184207285,2.7677709035092493,1.9019604738308569,0.5285829059144964,-0.7391181414326035,"","","","",""
2021-08-15T00:00:00-07:00 Los_Angeles,0,1.6998865997402404,5.9526413096211614,1.9366545332008889,0.5347629262638036,-0.7894810198930401,"","","","",""
2021-08-16T00:00:00-07:00 Los_Angeles,0,3.015137775631414,8.999126328408577,1.0818413409104366,0.5573928511963677,-0.8798804320222527,"","","","",""
2021-08-17T00:00:00-07:00 Los_Angeles,0,3.308834559480074,0,1.4699094645320268,0.5582100699152107,-0.9116137847304344,"","","","",""
2021-08-18T00:00:00-07:00 Los_Angeles,0,2.9600949661647564,0,1.5114604007556207,0.5661130321405276,-0.9098838542898496,"","","","",""
2021-08-19T00:00:00-07:00 Los_Angeles,0,2.5827454023463305,0,1.7234802382953545,0.5599643869035774,-0.900179737797352,"","","","",""
2021-08-20T00:00:00-07:00 Los_Angeles,0.478710659207448,3.7995475033900927,0.23718287369727883,1.9326050331611428,0.5642430054030761,-0.9052599966526031,"","","","",""
2021-08-21T00:00:00-07:00 Los_Angeles,0.9735393736994377,3.1989722742250657,0.04127546316771596,1.9290626132741773,0.5541522736116141,-0.9179174620658163,"","","","",""
2021-08-22T00:00:00-07:00 Los_Angeles,0.5340138956131759,3.49267945272296,0,1.9249682066502491,0.5583487780626727,-0.9182234064986305,"","","","",""
2021-08-23T00:00:00-07:00 Los_Angeles,0.22965740999655315,4.567598448412282,0,0.01016419688062915,0.540550468928974,-0.9288533493862664,"","","","",""
2021-08-24T00:00:00-07:00 Los_Angeles,0,4.118966518030675,0,0.008449762822293217,0.47355453658116,-0.9230952984053227,"","","","",""
2021-08-25T00:00:00-07:00 Los_Angeles,0,3.1304398631821906,0.008361111443351816,0.022652332841025784,0.2767918370314765,-0.9071967037994828,"","","","",""
2021-08-26T00:00:00-07:00 Los_Angeles,0.190748847442748,4.698294057330053,0,0.03274910127399144,0.5714638971985765,-0.9218746721744536,"","","","",""
2021-08-27T00:00:00-07:00 Los_Angeles,0.2287847271678903,4.434791743105141,0.11458333504075804,0.04252029916685488,0.5704835669103048,-0.92903277280361,"","","","",""
2021-08-28T00:00:00-07:00 Los_Angeles,0,3.8773958862917817,0.20000000298023224,0.0010889211436733604,0.5703700999950094,-0.9275284055413472,"","","","",""
2021-08-29T00:00:00-07:00 Los_Angeles,0,3.243974584318974,0.20000000298023224,0.002567328337786926,0.5640257857332903,-0.9193053053071097,"","","","",""
2021-08-30T00:00:00-07:00 Los_Angeles,0,5.408421402435612,0.20000000298023224,7.543926282475392E-4,0.5729254404082895,-0.926336972096728,"","","","",""
2021-08-31T00:00:00-07:00 Los_Angeles,0,6.657849652952069,0.20000000298023224,2.0689897204799004E-4,0.6728169407023773,-0.9325263196981892,"","","","",""
2021-09-01T00:00:00-07:00 Los_Angeles,0,6.2450741741916636,0.20000000298023224,7.953039312269539E-5,0.6035440599228495,-0.948749181893827,"","","","",""
2021-09-02T00:00:00-07:00 Los_Angeles,0.3921794049251239,4.562059103164959,0.12514352058957295,7.953039312269539E-5,0.5720943908917684,-0.9332065870495586,"","","","",""
2021-09-03T00:00:00-07:00 Los_Angeles,0.10000000149011612,4.706012807311837,0,7.953039312269539E-5,0.5652804683397215,-0.9203702720503011,"","","","",""
2021-09-04T00:00:00-07:00 Los_Angeles,0.10000000149011612,5.434633173092649,0,7.953039312269539E-5,0.5709135912945149,-0.9271589523802197,"","","","",""
2021-09-05T00:00:00-07:00 Los_Angeles,0.10000000149011612,4.599448006238652,0,7.953039312269539E-5,0.5608115132767018,-0.9316746860832256,"","","","",""
2021-09-06T00:00:00-07:00 Los_Angeles,0.10000000149011612,4.49042947528539,0,7.953039312269539E-5,0.5696043353527784,-0.9288467063258091,"","","","",""
2021-09-07T00:00:00-07:00 Los_Angeles,0.10000000149011612,4.630807952593874,0,7.953039312269539E-5,0.574956539941745,-0.9161881550346258,"","","","",""
2021-09-08T00:00:00-07:00 Los_Angeles,0.10000000149011612,3.526951450977333,0,7.953039312269539E-5,0.5570847077274488,-0.8998051729053258,"","","","",""
2021-09-09T00:00:00-07:00 Los_Angeles,0.10000000149011612,3.564647044358709,0.23953703954298464,0.05498412673100271,0.5603250128206262,-0.8829724814501352,"","","","",""
2021-09-10T00:00:00-07:00 Los_Angeles,0.10000000149011612,3.748921348491202,0.35069676416020634,9.87345118725595E-4,0.4228581211057438,-0.8926243655052448,"","","","",""
2021-09-11T00:00:00-07:00 Los_Angeles,0.10000000149011612,5.2606100382821435,0,0.0011921449131856814,0.2841930504641397,-0.9253087919205426,"","","","",""
2021-09-12T00:00:00-07:00 Los_Angeles,0.10000000149011612,3.8384097874133536,2.183402817607168,0.0013427418611738377,0.27774586429929404,-0.9402169985117187,"","","","",""
2021-09-13T00:00:00-07:00 Los_Angeles,0.10000000149011612,0.7880902971296263,6.442044062002785,9.071265302103442E-4,0.49294718841922414,-0.9528728195859326,"","","","",""
2021-09-14T00:00:00-07:00 Los_Angeles,0.10000000149011612,0.9272477092297265,8.705784877893098,5.879652230052871E-4,0.5538213539868756,-0.9664201798303812,"","","","",""
2021-09-15T00:00:00-07:00 Los_Angeles,0.10000000149011612,1.7708599863596328,8.190101975619237,0,0.7083243248025304,-0.9777233103911083,"","","","",""
2021-09-16T00:00:00-07:00 Los_Angeles,0.10000000149011612,2.4929629964898856,8.138934162843764,0,0.7263183177110771,-0.9845984241324994,"","","","",""
2021-09-17T00:00:00-07:00 Los_Angeles,0.10000000149011612,4.734745461003923,7.8981401785545895,0,0.77353203923131,-0.9970699176192283,"","","","",""
2021-09-18T00:00:00-07:00 Los_Angeles,0.3407349591605641,0.08689814861173983,7.679421431424992,0,0.6463166861532734,-0.986672196537256,"","","","",""
2021-09-19T00:00:00-07:00 Los_Angeles,0.4264224610888157,0.17163657718579525,8.724504773975523,0,0.6757842240799903,-0.9789479740826342,"","","","",""
2021-09-20T00:00:00-07:00 Los_Angeles,2.7809317609351276,0.07983680653635897,6.750860068544279,0.0012422198184746467,0.32388225854060787,-0.6247280562179234,"","","","",""
2021-09-21T00:00:00-07:00 Los_Angeles,6.777428363545438,0,4.544620444288014,0.0019686398371036545,0.004872084558058608,-0.2097035246204447,"","","","",""
2021-09-22T00:00:00-07:00 Los_Angeles,9.693892526214572,1.6663842916954317,2.878569487079425,0.001245037075307967,0.37915422050780895,-0.6410795635747273,"","","","",""
2021-09-23T00:00:00-07:00 Los_Angeles,3.517630833970055,2.203895864434351,2.604075273730689,0,0.8013483400366925,-0.9617011663883374,"","","","",""
2021-09-24T00:00:00-07:00 Los_Angeles,0,0.6034838091024992,6.573930660993966,0,0.7446083192382419,-0.9498825883892952,"","","","",""
2021-09-25T00:00:00-07:00 Los_Angeles,0.06572916719648572,0.10000000149011612,4.996154006634046,0,0.6306175159117963,-0.9425750831238647,"","","","",""
2021-09-26T00:00:00-07:00 Los_Angeles,0.05254050959039617,0.10000000149011612,8.614032566420455,0,0.6748329678646945,-0.9626522304428121,"","","","",""
2021-09-27T00:00:00-07:00 Los_Angeles,0.16755902942718454,1.2708484042789445,9.552316109631901,0,0.7652328987460997,-0.9825612526662926,"","","","",""
2021-09-28T00:00:00-07:00 Los_Angeles,2.0857558069498006,4.268354228192302,4.5661146550247835,0,0.784737187207297,-0.989838407431488,"","","","",""
2021-09-29T00:00:00-07:00 Los_Angeles,2.419015081353417,6.562380903692641,4.879005862393038,0,0.8873006256449003,-1.0028358349859439,"","","","",""
2021-09-30T00:00:00-07:00 Los_Angeles,4.379238493610864,5.121945677313402,0.19708911786942435,0,0.7381082386385511,-0.9928037362794081,"","","","",""
2021-10-01T00:00:00-07:00 Los_Angeles,5.587038291146356,4.625287092297024,1.7106238711299375,0,1.594719137367274,-0.9890166316802304,"","","","",""
2021-10-02T00:00:00-07:00 Los_Angeles,6.28463205457837,2.7974896325391754,0.28728009297167534,0.002026208210736513,2.4383664060121895,-0.9899593463409002,"","","","",""
2021-10-03T00:00:00-07:00 Los_Angeles,6.155199181200175,3.333195652847903,3.4785509843182645,0.010583314390646087,2.415030887108984,-0.9905045106924241,"","","","",""
