ts,Boiler B1 Power,Boiler B2 Power,Boiler B3 Power,Gasifier Steam Power,Cogen Steam Power,Cogen HW Power,AFS HW Power,Cogen Economizer Stage 1,Cogen Economizer Stage 2,Gasifier Economizer Stage 1,Gasifier Economizer Stage 2
2020-11-28T00:00:00-08:00 Los_Angeles,10.034168020166735MW,0MW,8.592294144034378MW,0.5248328983769924MW,1.2124357943485182MW,0.1395585590119784MW,"","","","",""
2020-11-29T00:00:00-08:00 Los_Angeles,11.009806897430508MW,0MW,9.942648326307522MW,0.3916137283773128MW,1.0549458936312122MW,0.15474458842072636MW,"","","","",""
2020-11-30T00:00:00-08:00 Los_Angeles,11.069624024651677MW,0.6296365820349159MW,9.77366916584197MW,0.45615187173657534MW,1.161385166650569MW,0.20939511274142816MW,"","","","",""
2020-12-01T00:00:00-08:00 Los_Angeles,11.697014075617009MW,1.633647018937238MW,11.125235153304223MW,0.5480071114990172MW,1.3673571899905799MW,0.20007192029152063MW,"","","","",""
2020-12-02T00:00:00-08:00 Los_Angeles,10.54904299676557MW,2.5001782831199546MW,10.622073123641325MW,0.6956184564565343MW,1.3536917993274544MW,0.2105461011912363MW,"","","","",""
2020-12-03T00:00:00-08:00 Los_Angeles,10.853337017783426MW,0.8271770947029882MW,9.862505942102937MW,0.35057360237205615MW,1.2780789577298681MW,0.20735710658792714MW,"","","","",""
2020-12-04T00:00:00-08:00 Los_Angeles,10.28719922631979MW,0MW,9.068206186327654MW,0MW,1.2252021374953568MW,0.20356203039551882MW,"","","","",""
2020-12-05T00:00:00-08:00 Los_Angeles,9.196767535678761MW,0MW,7.7289688778696215MW,0MW,1.0143564637074316MW,0.1557425927603617MW,"","","","",""
2020-12-06T00:00:00-08:00 Los_Angeles,8.461796437279762MW,0MW,7.588875112450778MW,0MW,0.9691622900886941MW,0.15864371832494656MW,"","","","",""
2020-12-07T00:00:00-08:00 Los_Angeles,10.337846224341147MW,0MW,9.01576636562193MW,0.001885188704666992MW,1.107710178880089MW,0.20514421424854332MW,"","","","",""
2020-12-08T00:00:00-08:00 Los_Angeles,9.864477014022848MW,0MW,8.45103255911006MW,0MW,1.0835038048705012MW,0.21136813238901256MW,"","","","",""
2020-12-09T00:00:00-08:00 Los_Angeles,10.507876350829992MW,0MW,9.255993207014281MW,0MW,1.4149112054878101MW,0.20057099657029742MW,"","","","",""
2020-12-10T00:00:00-08:00 Los_Angeles,10.176685369031306MW,0.4263414431087398MW,10.888622857271525MW,0.004904765835445788MW,1.3027616561266284MW,0.22266712256724497MW,"","","","",""
2020-12-11T00:00:00-08:00 Los_Angeles,8.892798772641903MW,5.244658662519522MW,8.925893674619768MW,0.002445339589569442MW,1.3257313658959342MW,0.24447145801291945MW,"","","","",""
2020-12-12T00:00:00-08:00 Los_Angeles,9.806195771009849MW,2.1886180819777987MW,11.530308068477426MW,0MW,1.1279346464201807MW,0.1920065158259348MW,"","","","",""
2020-12-13T00:00:00-08:00 Los_Angeles,10.443389083307107MW,0MW,12.743752501470336MW,0MW,1.166478402181356MW,0.21534143582917745MW,"","","","",""
2020-12-14T00:00:00-08:00 Los_Angeles,10.796928434912807MW,0.5543750137456315MW,12.466465477888267MW,0MW,1.2177985495004666MW,0.24530641142408266MW,"","","","",""
2020-12-15T00:00:00-08:00 Los_Angeles,10.724977040500569MW,0.1153495373295758MW,11.109961991812341MW,0MW,1.1760398003521066MW,0.23692921471471587MW,"","","","",""
2020-12-16T00:00:00-08:00 Los_Angeles,10.005011774759607MW,0.20000000298023224MW,10.901127487983981MW,0.0018633815149466195MW,1.1421357451341367MW,0.23967448875411507MW,"","","","",""
2020-12-17T00:00:00-08:00 Los_Angeles,4.0103311008663365MW,7.236236153995893MW,10.771495621739726MW,0MW,1.1980091499192291MW,0.2173839718420317MW,"","","","",""
2020-12-18T00:00:00-08:00 Los_Angeles,0MW,11.082539520064989MW,10.8011286590828MW,2.913504879608E-4MW,0.7206942954414884MW,0.09279975122374402MW,"","","","",""
2020-12-19T00:00:00-08:00 Los_Angeles,0MW,9.549723550462055MW,9.531911043011485MW,3.2836336686159484E-5MW,0.8303067839243159MW,0.1493046878768062MW,"","","","",""
2020-12-20T00:00:00-08:00 Los_Angeles,0.0788888931274414MW,8.855931910430943MW,8.84390175652725MW,0MW,0.9268810966265969MW,0.18960800793125396MW,"","","","",""
2020-12-21T00:00:00-08:00 Los_Angeles,8.195320735127433MW,11.35456848970718MW,7.050752450133918MW,0.0017105437905734612MW,1.205385300164559MW,0.22582519046651814MW,"","","","",""
2020-12-22T00:00:00-08:00 Los_Angeles,12.562863599005412MW,12.416657595646882MW,2.649959534528078MW,0MW,1.1822484042598966MW,0.2159031229133339MW,"","","","",""
2020-12-23T00:00:00-08:00 Los_Angeles,13.015237442475758MW,9.465402921378114MW,5.584530195574519MW,0MW,1.3898393612141131MW,0.22335791110992426MW,"","","","",""
2020-12-24T00:00:00-08:00 Los_Angeles,12.497544176788232MW,8.707895960631365MW,6.572537140895922MW,0MW,1.3850299982091903MW,0.2104983100611113MW,"","","","",""
2020-12-25T00:00:00-08:00 Los_Angeles,11.823642548046722MW,7.074876270432164MW,0MW,0MW,1.2337373461967538MW,0.1612306474513995MW,"","","","",""
2020-12-26T00:00:00-08:00 Los_Angeles,11.90512866367898MW,6.570213061388996MW,0MW,0MW,1.1467188090568896MW,0.14354764554382268MW,"","","","",""
2020-12-27T00:00:00-08:00 Los_Angeles,12.524627496887131MW,7.605553365250425MW,0MW,0MW,1.1445849397040349MW,0.17393406741005252MW,"","","","",""
2020-12-28T00:00:00-08:00 Los_Angeles,11.914096267366855MW,8.104408707734603MW,0MW,0MW,1.1639799954631815MW,0.17874136571677543MW,"","","","",""
2020-12-29T00:00:00-08:00 Los_Angeles,11.844914561741886MW,10.744899495464804MW,0MW,7.870156938831011E-4MW,1.2227120464170966MW,0.17468054292132842MW,"","","","",""
2020-12-30T00:00:00-08:00 Los_Angeles,11.821860115263206MW,10.900666847085521MW,0MW,7.23230264460047E-4MW,1.1919628523172878MW,0.18585481192332398MW,"","","","",""
2020-12-31T00:00:00-08:00 Los_Angeles,11.365597406438125MW,9.122161063474634MW,0MW,0MW,1.1404791299364077MW,0.17913371347460066MW,"","","","",""
2021-01-01T00:00:00-08:00 Los_Angeles,10.09972472759308MW,7.652259378482893MW,0MW,0MW,1.0734879178312362MW,0.16838857106571256MW,"","","","",""
2021-01-02T00:00:00-08:00 Los_Angeles,10.61388562168238MW,8.375477007296345MW,0.028148148942876747MW,5.8036533422030814E-5MW,0.5787983611749195MW,0.08337343392977747MW,"","","","",""
